,gdd,pmm,tmax,tmean,tmin,elevation,exposure,slope,ndvi,ndwi,reci
2021-05-13,6.148571,0.013954865,23.230856,15.200028,9.0684395,234.68951,117.24225,13.417278,0.2125866860151291,-0.08088508248329163,0.5408472418785095
2021-05-14,6.325714,3.731362,21.65877,14.655653,10.992219,234.68951,117.24225,13.417278,0.22179588675498962,-0.05058674141764641,0.5707852840423584
2021-05-15,4.2,0.14898495,17.92978,13.936026,10.470601,234.68951,117.24225,13.417278,,,
2021-05-16,5.3871427,0.044557218,21.924679,15.78569,8.84852,234.68951,117.24225,13.417278,,,
2021-05-17,6.6671424,5.094516,22.769062,16.68699,10.565435,234.68951,117.24225,13.417278,,,
2021-05-18,5.5228577,1.2124265,23.99378,15.293188,7.051884,234.68951,117.24225,13.417278,0.46270009875297546,-0.31556960940361023,1.7296345233917236
2021-05-19,5.607143,3.2409432,21.637325,15.178205,9.577765,234.68951,117.24225,13.417278,0.21259705722332,-0.06857837736606598,0.5418472290039062
2021-05-20,4.984286,0.0,23.679348,15.866923,6.2909966,234.68951,117.24225,13.417278,0.45779135823249817,-0.3052757978439331,1.7004491090774536
2021-05-21,6.1100006,0.0,22.6443,15.706126,9.575783,234.68951,117.24225,13.417278,-0.21547700464725494,0.26991409063339233,-0.35451415181159973
2021-05-22,5.5585713,5.935903,20.371958,15.1123905,10.743463,234.68951,117.24225,13.417278,,,
2021-05-23,6.017143,3.2032242,20.473751,14.974309,11.558187,234.68951,117.24225,13.417278,,,
2021-05-24,1.7185715,11.165828,13.476046,11.6770525,9.96021,234.68951,117.24225,13.417278,,,
2021-05-25,5.5414286,2.4192982,20.743076,14.363771,10.342517,234.68951,117.24225,13.417278,,,
2021-05-26,4.8428574,0.0,24.36054,15.394821,5.3241615,234.68951,117.24225,13.417278,0.4805847406387329,-0.30012649297714233,1.8686376810073853
2021-05-27,6.38,3.3502562,23.447285,16.302994,9.315465,234.68951,117.24225,13.417278,0.3807191252708435,-0.2188861221075058,1.2335299253463745
2021-05-28,7.0828576,0.0,26.362692,17.122337,7.802878,234.68951,117.24225,13.417278,0.41360828280448914,-0.2433653324842453,1.416906476020813
2021-05-29,8.482857,0.8943059,23.697348,18.684265,13.2705765,234.68951,117.24225,13.417278,,,
2021-05-30,6.9185715,0.0,26.731823,18.319027,7.1045814,234.68951,117.24225,13.417278,0.4418596029281616,-0.2725125849246979,1.593422293663025
2021-05-31,8.27,0.0,25.015882,17.941277,11.525377,234.68951,117.24225,13.417278,0.44370144605636597,-0.2844090163707733,1.6056945323944092
2021-06-01,9.631429,0.0,26.543222,19.355883,12.719764,234.68951,117.24225,13.417278,0.43980634212493896,-0.2869386076927185,1.579166054725647
2021-06-02,11.142858,0.054747205,26.837337,20.635347,15.448155,234.68951,117.24225,13.417278,,,
2021-06-03,10.394286,0.0,28.391455,20.815039,12.40297,234.68951,117.24225,13.417278,,,
2021-06-04,11.561427,1.3910371,29.283289,21.198175,13.841235,234.68951,117.24225,13.417278,,,
2021-06-05,12.241429,6.6024137,29.270346,20.290071,15.216307,234.68951,117.24225,13.417278,0.3922213315963745,-0.23300744593143463,1.2993193864822388
2021-06-06,10.788572,1.077351,26.816711,19.280699,14.757577,234.68951,117.24225,13.417278,0.0606558583676815,0.050333913415670395,0.12940578162670135
2021-06-07,10.352858,3.0825047,24.938396,18.761698,15.769582,234.68951,117.24225,13.417278,,,
2021-06-08,11.05,3.567532,26.897375,19.205175,15.201559,234.68951,117.24225,13.417278,,,
2021-06-09,11.422857,1.4974451,28.467377,19.67708,14.3781185,234.68951,117.24225,13.417278,0.1186673492193222,-0.014532661065459251,0.26956233382225037
2021-06-10,13.108572,0.070363745,30.565016,22.471798,15.648673,234.68951,117.24225,13.417278,0.3769477605819702,-0.23267287015914917,1.217564582824707
2021-06-11,13.525716,0.0,30.586924,22.765614,16.462576,234.68951,117.24225,13.417278,0.28701430559158325,-0.14662744104862213,0.8096269965171814
2021-06-12,13.401428,0.0,33.37513,22.245066,13.4253,234.68951,117.24225,13.417278,,,
2021-06-13,15.635714,0.0,34.43353,26.726591,16.835716,234.68951,117.24225,13.417278,0.3472368121147156,-0.2325511872768402,1.0744764804840088
2021-06-14,12.701428,0.0,31.724255,24.434765,13.68151,234.68951,117.24225,13.417278,0.3339616060256958,-0.21909549832344055,1.0107183456420898
2021-06-15,15.467143,0.0,31.57347,24.996296,19.36117,234.68951,117.24225,13.417278,0.3154682517051697,-0.19815564155578613,0.9283333420753479
2021-06-16,13.9657135,0.15822048,31.550646,24.35435,16.379274,234.68951,117.24225,13.417278,0.27921605110168457,-0.15367406606674194,0.7790302634239197
2021-06-17,15.285715,0.32819653,32.866558,25.792622,17.707155,234.68951,117.24225,13.417278,,,
2021-06-18,17.15143,5.407407,32.872387,26.382381,21.425705,234.68951,117.24225,13.417278,,,
2021-06-19,16.948572,0.020339148,33.52234,26.361162,20.376049,234.68951,117.24225,13.417278,0.2623685300350189,-0.15261827409267426,0.7142543196678162
2021-06-20,15.819999,0.0,32.90893,25.79628,18.732624,234.68951,117.24225,13.417278,,,
2021-06-21,17.352858,0.18347144,34.503963,27.56959,20.199812,234.68951,117.24225,13.417278,0.27090972661972046,-0.187007337808609,0.7464646697044373
2021-06-22,16.211428,0.0,33.661747,26.45188,18.762728,234.68951,117.24225,13.417278,0.2605990767478943,-0.1965903490781784,0.7110644578933716
2021-06-23,15.258571,18.229786,34.71327,23.552866,15.803054,234.68951,117.24225,13.417278,,,
2021-06-24,14.542856,0.0,32.798058,23.30832,16.283464,234.68951,117.24225,13.417278,0.28123441338539124,-0.2246357798576355,0.7882309556007385
2021-06-25,13.309999,1.3673218,31.199724,22.66692,15.423372,234.68951,117.24225,13.417278,,,
2021-06-26,12.768571,2.219656,31.448923,22.205057,14.091435,234.68951,117.24225,13.417278,0.25318995118141174,-0.20750807225704193,0.6830781102180481
2021-06-27,13.231428,0.25255415,31.820768,22.95404,14.64189,234.68951,117.24225,13.417278,,,
2021-06-28,16.429998,0.003580728,34.333515,26.266916,18.52783,234.68951,117.24225,13.417278,0.23145106434822083,-0.15831370651721954,0.6044516563415527
2021-06-29,15.820001,3.351852,33.07212,25.836992,18.573145,234.68951,117.24225,13.417278,0.25969213247299194,-0.186411514878273,0.7071599960327148
2021-06-30,12.364285,1.6789984,29.89686,20.996386,14.832703,234.68951,117.24225,13.417278,,,
2021-07-01,10.768572,0.0,28.932417,20.411396,12.609321,234.68951,117.24225,13.417278,,,
2021-07-02,13.417143,0.0,31.896078,23.39665,14.937451,234.68951,117.24225,13.417278,0.2575170397758484,-0.2136911004781723,0.6984702944755554
2021-07-03,13.417143,0.0,31.896078,23.39665,14.937451,234.68951,117.24225,13.417278,0.2575170397758484,-0.2136911004781723,0.6984702944755554
2021-07-04,11.911428,8.330122,27.112347,20.568695,16.711226,234.68951,117.24225,13.417278,,,
2021-07-05,11.354285,0.0,29.754248,21.728184,12.957896,234.68951,117.24225,13.417278,0.26820430159568787,-0.20279982686042786,0.736272931098938
2021-07-06,13.807143,0.0,32.8729,24.2132,14.739057,234.68951,117.24225,13.417278,0.1880972981452942,-0.08684238791465759,0.4647201895713806
2021-07-07,15.96,8.33447,33.423923,25.929707,18.496428,234.68951,117.24225,13.417278,,,
2021-07-08,13.005713,15.339124,29.089935,21.297623,16.92156,234.68951,117.24225,13.417278,,,
2021-07-09,13.051429,0.023114532,30.979053,22.474148,15.120204,234.68951,117.24225,13.417278,,,
2021-07-10,13.012857,0.0,31.625578,23.37813,14.403504,234.68951,117.24225,13.417278,0.3023408353328705,-0.20045529305934906,0.8716472387313843
2021-07-11,13.2300005,1.6089823,29.844591,22.84695,16.614634,234.68951,117.24225,13.417278,,,
2021-07-12,13.518572,0.0,31.55047,24.146973,15.486474,234.68951,117.24225,13.417278,0.322126567363739,-0.22106318175792694,0.9556514620780945
2021-07-13,11.414285,41.00736,26.43124,21.168806,16.398203,234.68951,117.24225,13.417278,,,
2021-07-14,7.781429,4.952037,22.041979,17.026606,13.522601,234.68951,117.24225,13.417278,,,
2021-07-15,7.8714285,3.3040698,23.044512,17.018713,12.699183,234.68951,117.24225,13.417278,,,
2021-07-16,8.74,1.2586924,24.248453,18.8717,13.232575,234.68951,117.24225,13.417278,,,
2021-07-17,11.592858,0.0,29.153126,21.74712,14.031619,234.68951,117.24225,13.417278,-0.009999671950936317,0.1063685417175293,-0.019651243463158607
2021-07-18,15.01,0.0,31.672882,24.777401,18.34891,234.68951,117.24225,13.417278,,,
2021-07-19,15.827143,0.0,33.819057,25.776285,17.833288,234.68951,117.24225,13.417278,0.4308455288410187,-0.2613479793071747,1.522948145866394
2021-07-20,14.544286,0.0,32.51461,24.526669,16.575396,234.68951,117.24225,13.417278,0.4216022789478302,-0.2415340393781662,1.465564489364624
2021-07-21,15.142858,0.0,32.577084,24.925692,17.705944,234.68951,117.24225,13.417278,,,
2021-07-22,11.818571,12.81621,26.550756,23.006758,17.083124,234.68951,117.24225,13.417278,,,
2021-07-23,12.887144,0.0,30.066233,22.297049,15.709318,234.68951,117.24225,13.417278,0.4140915274620056,-0.25592654943466187,1.4192930459976196
2021-07-24,14.89857,1.8542098,30.370192,24.600702,19.42935,234.68951,117.24225,13.417278,-0.08343220502138138,0.16737554967403412,-0.15396063029766083
2021-07-25,14.394285,1.6837877,30.044382,22.632528,18.7465,234.68951,117.24225,13.417278,,,
2021-07-26,10.087143,13.556985,23.630865,19.913818,16.54205,234.68951,117.24225,13.417278,,,
2021-07-27,11.814286,9.981818,26.109524,20.831568,17.516342,234.68951,117.24225,13.417278,,,
2021-07-28,12.99,0.3849556,28.658436,21.988445,17.320086,234.68951,117.24225,13.417278,,,
2021-07-29,13.334287,0.0,30.753778,23.122818,15.913429,234.68951,117.24225,13.417278,0.5015223026275635,-0.29471296072006226,2.022839069366455
2021-07-30,14.631429,1.9867445,31.438873,24.126703,17.825855,234.68951,117.24225,13.417278,,,
2021-07-31,13.924286,6.1973467,30.557953,21.93631,17.293411,234.68951,117.24225,13.417278,0.4943954050540924,-0.284765362739563,1.973968267440796
2021-08-01,13.924286,6.1973467,30.557953,21.93631,17.293411,234.68951,117.24225,13.417278,0.4943954050540924,-0.284765362739563,1.973968267440796
2021-08-02,8.447143,0.35130262,24.746918,17.890713,12.144069,234.68951,117.24225,13.417278,0.574679434299469,-0.3889412581920624,2.7631518840789795
2021-08-03,7.41,2.4722266,21.063288,17.64419,13.759564,234.68951,117.24225,13.417278,,,
2021-08-04,9.067143,13.450404,21.726057,18.18149,16.412207,234.68951,117.24225,13.417278,,,
2021-08-05,11.734285,38.67156,29.281961,20.681034,14.191714,234.68951,117.24225,13.417278,0.5546556711196899,-0.33277660608291626,2.5310685634613037
2021-08-06,11.774285,0.0,28.954685,21.095814,14.595336,234.68951,117.24225,13.417278,0.592628538608551,-0.361124187707901,2.9483892917633057
2021-08-07,13.860001,3.9009666,30.94405,22.466877,16.774036,234.68951,117.24225,13.417278,,,
2021-08-08,13.644287,1.9076773,29.270214,22.906965,18.014133,234.68951,117.24225,13.417278,0.5096381306648254,-0.2766607701778412,2.0936317443847656
2021-08-09,12.867144,0.0,29.872953,22.573137,15.860232,234.68951,117.24225,13.417278,0.5851653814315796,-0.3534592390060425,2.853653907775879
2021-08-10,12.882856,0.0,30.76475,22.703466,15.001517,234.68951,117.24225,13.417278,,,
2021-08-11,14.394286,0.0,31.568823,23.912552,17.221453,234.68951,117.24225,13.417278,0.5655736923217773,-0.3713665306568146,2.6338601112365723
2021-08-12,14.942858,0.0,32.589638,24.641623,17.300095,234.68951,117.24225,13.417278,0.6016045808792114,-0.36850643157958984,3.0557849407196045
2021-08-13,15.752858,0.08498283,32.245598,25.54224,19.2597,234.68951,117.24225,13.417278,,,
2021-08-14,16.024286,0.0,33.357094,25.409857,18.691204,234.68951,117.24225,13.417278,0.607658326625824,-0.37277132272720337,3.1397414207458496
2021-08-15,16.908571,0.0,33.864914,26.716703,19.952381,234.68951,117.24225,13.417278,0.5854490399360657,-0.3544462323188782,2.8594205379486084
2021-08-16,11.9185705,13.424299,28.3197,22.184954,15.518205,234.68951,117.24225,13.417278,0.5535377264022827,-0.33255597949028015,2.5076630115509033
2021-08-17,10.477143,0.0,27.666561,19.928263,13.2829485,234.68951,117.24225,13.417278,,,
2021-08-18,12.482858,0.0,29.49194,21.965912,15.472811,234.68951,117.24225,13.417278,,,
2021-08-19,12.907143,0.0,28.722673,21.929474,17.089842,234.68951,117.24225,13.417278,0.6058688759803772,-0.39636659622192383,3.0980820655822754
2021-08-20,13.532857,0.0,29.795105,22.903223,17.271606,234.68951,117.24225,13.417278,,,
2021-08-21,12.847143,0.0,30.358494,22.782907,15.333936,234.68951,117.24225,13.417278,0.6099371314048767,-0.36024418473243713,3.16282320022583
2021-08-22,12.205714,9.590386,27.025923,22.51005,17.390148,234.68951,117.24225,13.417278,,,
2021-08-23,12.917144,1.3649997,29.630474,22.045237,16.20383,234.68951,117.24225,13.417278,,,
2021-08-24,11.254286,0.418045,29.78578,20.817636,12.720861,234.68951,117.24225,13.417278,0.6085241436958313,-0.39014318585395813,3.1529929637908936
2021-08-25,11.658571,0.0,27.2942,21.0321,16.024624,234.68951,117.24225,13.417278,0.47666120529174805,-0.3044435679912567,2.1265909671783447
2021-08-26,12.394285,0.11442413,28.21909,21.618425,16.57294,234.68951,117.24225,13.417278,0.5356380343437195,-0.2932017743587494,2.3806021213531494
2021-08-27,11.884285,0.110193685,28.851946,21.45734,14.918602,234.68951,117.24225,13.417278,0.38546109199523926,-0.13133108615875244,1.2985212802886963
2021-08-28,8.937142,1.0664637,25.359955,18.059715,12.516115,234.68951,117.24225,13.417278,,,
2021-08-29,6.7314286,0.4516836,23.556902,16.095789,9.910272,234.68951,117.24225,13.417278,0.23682066798210144,-0.09047210216522217,0.6214263439178467
2021-08-30,7.2414284,0.0,23.122646,16.515669,11.359828,234.68951,117.24225,13.417278,,,
2021-08-31,9.431428,0.14610566,28.260328,18.358255,10.601222,234.68951,117.24225,13.417278,0.49804121255874634,-0.34203946590423584,1.9990555047988892
2021-09-01,9.908571,0.0,28.879244,19.120623,10.93808,234.68951,117.24225,13.417278,,,
2021-09-02,9.572858,0.0,26.980274,19.60252,12.162726,234.68951,117.24225,13.417278,0.45267772674560547,-0.2659488320350647,1.6675372123718262
2021-09-03,10.528571,0.0,27.576471,20.315216,13.482446,234.68951,117.24225,13.417278,,,
2021-09-04,10.005714,0.48371023,27.247679,19.747244,12.763199,234.68951,117.24225,13.417278,0.35459914803504944,-0.19749405980110168,1.1043843030929565
2021-09-05,11.265714,0.0,28.994385,20.597918,13.532877,234.68951,117.24225,13.417278,,,
2021-09-06,11.834287,0.0,28.399664,21.398813,15.269839,234.68951,117.24225,13.417278,0.39657020568847656,-0.25043147802352905,1.3258085250854492
2021-09-07,11.214286,0.0,28.678226,20.497837,13.754935,234.68951,117.24225,13.417278,0.03132076561450958,0.05027133971452713,0.06490544229745865
2021-09-08,11.5742855,0.049774874,27.78874,21.270092,15.357522,234.68951,117.24225,13.417278,,,
2021-09-09,11.5742855,0.049774874,27.78874,21.270092,15.357522,234.68951,117.24225,13.417278,,,
2021-09-10,10.464286,0.0,28.371288,19.167206,12.560201,234.68951,117.24225,13.417278,0.3405258059501648,-0.21978843212127686,1.0396140813827515
2021-09-11,11.2628565,0.116315804,28.942175,20.591795,13.581079,234.68951,117.24225,13.417278,,,
2021-09-12,11.387143,0.0,28.88983,20.886944,13.880439,234.68951,117.24225,13.417278,,,
2021-09-13,12.037145,0.0,29.271505,20.756786,14.802126,234.68951,117.24225,13.417278,0.29592663049697876,-0.158391535282135,0.844963550567627
2021-09-14,11.589999,0.0,29.361998,21.05659,13.817169,234.68951,117.24225,13.417278,,,
2021-09-15,9.382857,0.4963729,24.372091,20.02074,14.391905,234.68951,117.24225,13.417278,,,
2021-09-16,9.4871435,23.232847,20.980959,19.134878,17.997763,234.68951,117.24225,13.417278,,,
2021-09-17,12.334287,2.509184,28.028385,21.008158,16.638258,234.68951,117.24225,13.417278,0.35546359419822693,-0.2132197916507721,1.114036202430725
2021-09-18,11.952857,0.007766751,27.101454,21.262781,16.80518,234.68951,117.24225,13.417278,,,
2021-09-19,7.195714,22.388868,20.245615,17.590105,14.146909,234.68951,117.24225,13.417278,,,
2021-09-20,8.17,1.6030424,24.858763,17.267282,11.482267,234.68951,117.24225,13.417278,0.39003390073776245,-0.24549885094165802,1.2913239002227783
2021-09-21,8.281428,0.04243065,24.022297,17.45797,12.543202,234.68951,117.24225,13.417278,,,
2021-09-22,6.694286,0.0,22.194702,15.44095,11.193306,234.68951,117.24225,13.417278,0.21430714428424835,-0.058933552354574203,0.547171950340271
2021-09-23,6.3457146,0.0,22.202072,15.639529,10.487259,234.68951,117.24225,13.417278,0.3386967182159424,-0.16336087882518768,1.0293850898742676
2021-09-24,7.075714,0.0,24.030508,15.787471,10.119901,234.68951,117.24225,13.417278,0.42723748087882996,-0.23530398309230804,1.5086541175842285
2021-09-25,7.501429,0.0,23.925894,17.09819,11.075278,234.68951,117.24225,13.417278,0.3882652521133423,-0.1935206651687622,1.279320240020752
2021-09-26,8.51,0.12773977,21.690413,18.27873,15.32987,234.68951,117.24225,13.417278,,,
2021-09-27,10.39857,0.7182311,25.444181,19.722565,15.350325,234.68951,117.24225,13.417278,0.43742284178733826,-0.22950027883052826,1.5703740119934082
2021-09-28,8.978571,0.0,25.811008,18.488611,12.145584,234.68951,117.24225,13.417278,0.47206565737724304,-0.2663361430168152,1.8070712089538574
2021-09-29,9.495714,1.7375458,24.773245,18.380732,14.21741,234.68951,117.24225,13.417278,,,
2021-09-30,7.56,0.0,23.552912,17.023748,11.566055,234.68951,117.24225,13.417278,,,
2021-10-01,8.221428,0.0,23.157625,18.005968,13.286745,234.68951,117.24225,13.417278,,,
2021-10-02,7.4557147,0.0,22.959332,17.05337,11.949806,234.68951,117.24225,13.417278,0.4594656825065613,-0.24069732427597046,1.7173595428466797
2021-10-03,6.0285716,0.034765724,19.475323,16.174536,12.580574,234.68951,117.24225,13.417278,,,
2021-10-04,9.271429,1.2920691,23.974054,18.588713,14.565772,234.68951,117.24225,13.417278,0.44792625308036804,-0.2504691481590271,1.6361280679702759
2021-10-05,7.31,50.79256,20.065378,16.642117,14.559641,234.68951,117.24225,13.417278,0.1933499425649643,0.03361610323190689,0.48122918605804443
2021-10-06,3.7685716,19.233398,15.737753,14.009544,11.797089,234.68951,117.24225,13.417278,,,
2021-10-07,5.3657146,0.0,19.386002,15.725798,11.34689,234.68951,117.24225,13.417278,,,
2021-10-08,6.2742853,0.0,21.823214,15.350876,10.725273,234.68951,117.24225,13.417278,0.43794018030166626,-0.2307506948709488,1.5718858242034912
2021-10-09,3.3171427,0.0,18.695019,12.838292,7.9377584,234.68951,117.24225,13.417278,0.5157084465026855,-0.28610876202583313,2.1566426753997803
2021-10-10,3.1957145,0.0,20.242252,11.56029,6.150417,234.68951,117.24225,13.417278,0.5281663537025452,-0.29181745648384094,2.2667431831359863
2021-10-11,3.412857,0.0,21.342161,11.822329,5.484906,234.68951,117.24225,13.417278,,,
2021-10-12,0.18714286,0.0,16.130354,9.643563,4.2471704,234.68951,117.24225,13.417278,,,
2021-10-13,1.6985714,0.0,18.948328,11.383134,4.448974,234.68951,117.24225,13.417278,0.5493435859680176,-0.327025443315506,2.4676923751831055
2021-10-14,0.33857146,0.0,17.484343,9.11756,3.1920993,234.68951,117.24225,13.417278,0.5650492906570435,-0.34187430143356323,2.638493776321411
2021-10-15,0.0,0.0,16.362173,7.3648124,1.7355531,234.68951,117.24225,13.417278,0.5625672936439514,-0.33144834637641907,2.6064975261688232
2021-10-16,0.42,0.0,18.241207,8.637083,2.598805,234.68951,117.24225,13.417278,0.5138015747070312,-0.29740607738494873,2.1448071002960205
2021-10-17,0.3642857,0.0,17.446516,8.667677,3.2826314,234.68951,117.24225,13.417278,0.5348196029663086,-0.32473716139793396,2.333092212677002
2021-10-18,1.1414286,0.0,17.562973,9.16198,4.7192874,234.68951,117.24225,13.417278,0.5446968078613281,-0.3379376232624054,2.431647777557373
2021-10-19,0.0,0.0,13.97292,9.345592,5.2197456,234.68951,117.24225,13.417278,,,
2021-10-20,0.69,0.0,17.390728,10.622304,3.9942515,234.68951,117.24225,13.417278,0.49860745668411255,-0.29028618335723877,2.008798599243164
2021-10-21,4.6285715,0.13271634,16.96542,14.068954,12.28832,234.68951,117.24225,13.417278,,,
2021-10-22,3.9957144,0.0,19.310196,13.493387,8.680684,234.68951,117.24225,13.417278,0.5292491316795349,-0.32192596793174744,2.2877650260925293
2021-10-23,1.6985713,0.0,17.84844,9.68443,5.553979,234.68951,117.24225,13.417278,0.53089439868927,-0.3259551227092743,2.313281297683716
2021-10-24,0.0,0.0,15.321524,7.6407456,2.8888247,234.68951,117.24225,13.417278,,,
2021-10-25,0.0,0.0,11.974861,7.6101236,2.1080098,234.68951,117.24225,13.417278,0.0013669367181137204,0.0975884273648262,0.002985703991726041
2021-10-26,0.0,0.0,15.045449,7.727422,2.2419012,234.68951,117.24225,13.417278,0.5108275413513184,-0.3077792525291443,2.1212801933288574
2021-10-27,0.0,0.0,16.222223,7.221706,1.7322332,234.68951,117.24225,13.417278,0.5345036387443542,-0.32833296060562134,2.337500810623169
2021-10-28,0.0,0.0,15.097083,7.6417823,1.6480446,234.68951,117.24225,13.417278,0.5395168662071228,-0.337685227394104,2.3885223865509033
2021-10-29,0.0,0.0,14.744248,6.6436014,1.7987891,234.68951,117.24225,13.417278,0.4909420311450958,-0.2964140772819519,1.9588807821273804
2021-10-30,0.0,0.0,13.991432,6.882605,0.7476739,234.68951,117.24225,13.417278,0.482636034488678,-0.2899946868419647,1.889859676361084
2021-10-31,0.01,0.0,14.601625,8.982462,5.3812995,234.68951,117.24225,13.417278,,,
2021-11-01,0.0,42.713127,9.658762,8.724721,6.705551,234.68951,117.24225,13.417278,,,
2021-11-02,0.0,0.16797008,14.293967,8.266324,4.851387,234.68951,117.24225,13.417278,0.5184764266014099,-0.29226797819137573,2.1990997791290283
2021-11-03,0.0,34.716457,8.70525,7.119746,4.658707,234.68951,117.24225,13.417278,,,
2021-11-04,0.0,17.887222,8.247872,6.2436557,4.0704975,234.68951,117.24225,13.417278,,,
2021-11-05,0.0,0.0,11.418747,5.73303,0.40053895,234.68951,117.24225,13.417278,0.4646287262439728,-0.2713836133480072,1.756838321685791
2021-11-06,0.0,0.0,10.535588,4.4823365,0.19418478,234.68951,117.24225,13.417278,0.4563276171684265,-0.23331551253795624,1.7151135206222534
2021-11-07,0.0,0.0,12.6865015,4.601598,0.22598265,234.68951,117.24225,13.417278,,,
2021-11-08,0.0,0.0,12.1821,4.6737566,1.3439084,234.68951,117.24225,13.417278,-0.1806391328573227,0.24390845000743866,-0.30593255162239075
2021-11-09,0.0,0.0,12.75078,4.6892934,1.0727005,234.68951,117.24225,13.417278,0.4311940670013428,-0.2521347105503082,1.5341224670410156
2021-11-10,0.0,0.0,13.745377,7.9119735,4.4999046,234.68951,117.24225,13.417278,0.16601642966270447,0.018322778865695,0.4019402861595154
2021-11-11,0.0,0.0,15.538832,8.051429,4.1909547,234.68951,117.24225,13.417278,0.2512996196746826,-0.10814337432384491,0.6744059920310974
2021-11-12,0.09714286,0.0,15.9478655,8.5131035,4.2451777,234.68951,117.24225,13.417278,0.3516973555088043,-0.16391365230083466,1.0935213565826416
2021-11-13,0.0,9.821291,10.860092,8.225502,3.658398,234.68951,117.24225,13.417278,,,
2021-11-14,0.0,12.441766,9.787941,8.328848,7.105294,234.68951,117.24225,13.417278,,,
2021-11-15,0.0,0.015929716,13.006629,8.999013,6.1092224,234.68951,117.24225,13.417278,,,
2021-11-16,0.0,0.47101465,12.086959,8.489508,4.826125,234.68951,117.24225,13.417278,,,
2021-11-17,0.004285714,0.026107695,13.44446,9.541044,6.487576,234.68951,117.24225,13.417278,,,
2021-11-18,0.0,0.0,14.413295,7.1260557,3.884714,234.68951,117.24225,13.417278,0.13126228749752045,0.007856535725295544,0.30492308735847473
2021-11-19,0.0,0.0,13.370902,5.851251,1.3728447,234.68951,117.24225,13.417278,0.3137313425540924,-0.14602376520633698,0.9202069640159607
2021-11-20,0.0,0.0,13.344072,5.009846,0.94463474,234.68951,117.24225,13.417278,0.3587522506713867,-0.17891697585582733,1.130949854850769
2021-11-21,0.0,0.0,11.313436,5.737348,0.8804933,234.68951,117.24225,13.417278,,,
2021-11-22,0.0,0.0,10.628453,7.860665,6.2248893,234.68951,117.24225,13.417278,,,
2021-11-23,0.0,0.0,13.697533,7.651583,2.6828141,234.68951,117.24225,13.417278,0.32562971115112305,-0.14782492816448212,0.9734035730361938
2021-11-24,0.0,0.0,9.988214,3.5664918,-0.08631467,234.68951,117.24225,13.417278,0.3418712019920349,-0.18038514256477356,1.0471311807632446
2021-11-25,0.0,0.0,9.988214,3.5664918,-0.08631467,234.68951,117.24225,13.417278,0.3418712019920349,-0.18038514256477356,1.0471311807632446
2021-11-26,0.0,4.7024846,7.892656,5.0281363,2.5491138,234.68951,117.24225,13.417278,-0.16466930508613586,0.22872471809387207,-0.2826429307460785
2021-11-27,0.0,9.194463,8.21911,5.8693395,4.351807,234.68951,117.24225,13.417278,,,
2021-11-28,0.0,17.50786,5.7115417,3.5714624,1.7777958,234.68951,117.24225,13.417278,,,
2021-11-29,0.0,0.0,8.413585,3.9992545,0.5134975,234.68951,117.24225,13.417278,,,
2021-11-30,0.0,0.0,4.7051096,0.5603284,-3.03696,234.68951,117.24225,13.417278,0.23866428434848785,-0.10726112127304077,0.6302535533905029
2021-12-01,0.0,0.0,5.510349,1.8478903,-1.7631468,234.68951,117.24225,13.417278,0.2782571613788605,-0.1293506622314453,0.7753731608390808
2021-12-02,0.0,0.0,7.067103,3.6774094,1.5753586,234.68951,117.24225,13.417278,,,
2021-12-03,0.0,0.0,9.01296,4.671159,0.029635545,234.68951,117.24225,13.417278,0.28394636511802673,-0.14699481427669525,0.7981606125831604
2021-12-04,0.0,0.0,3.762325,0.7588067,-1.6695188,234.68951,117.24225,13.417278,,,
2021-12-05,0.0,2.698301,5.605175,2.4826121,0.5919407,234.68951,117.24225,13.417278,,,
2021-12-06,0.0,0.0,7.266488,3.0229886,-0.94075125,234.68951,117.24225,13.417278,0.2735596001148224,-0.15813878178596497,0.7576168179512024
2021-12-07,0.0,0.0,4.1380835,-0.6268684,-2.4171524,234.68951,117.24225,13.417278,0.2573135793209076,-0.1358700543642044,0.6962136626243591
2021-12-08,0.0,10.903945,0.18846901,-1.779194,-3.1049595,234.68951,117.24225,13.417278,-0.1897260546684265,0.24407342076301575,-0.31880268454551697
2021-12-09,0.0,0.0,3.0473263,0.38937393,-3.44841,234.68951,117.24225,13.417278,,,
2021-12-10,0.0,0.011024303,0.7639448,-3.252604,-5.7790823,234.68951,117.24225,13.417278,-0.19212542474269867,0.22914555668830872,-0.3222281038761139
2021-12-11,0.0,0.0,8.020507,1.195099,-5.6396475,234.68951,117.24225,13.417278,-0.20302030444145203,0.2522736191749573,-0.3373650312423706
2021-12-12,0.0,0.0,7.2904067,1.6993695,-2.510223,234.68951,117.24225,13.417278,,,
2021-12-13,0.0,0.0,8.551795,2.113148,-1.8675921,234.68951,117.24225,13.417278,,,
2021-12-14,0.0,0.0,4.761679,2.0605118,-0.48323315,234.68951,117.24225,13.417278,,,
2021-12-15,0.0,0.0,8.118067,2.4020889,-1.5361843,234.68951,117.24225,13.417278,0.10724532604217529,-0.018387336283922195,0.2449330985546112
2021-12-16,0.0,0.0,8.248663,0.8786637,-1.5495199,234.68951,117.24225,13.417278,0.1944878101348877,-0.07557854056358337,0.4882589280605316
